Time,Latitude,Longitude,Altitude,Heading_Angle,Path_Angle,LOS_Angle_Lat,LOS_Angle_Lon,Command_Lat,Command_Lon
229,50.8766,-76.7073,18882.7,309.133,-0.460115,126.643,0.383638,-0.378913,-0.0153997
230,50.8834,-76.7205,18873,309.115,-0.46085,126.64,0.38382,-0.410512,-0.0152825
231,50.8902,-76.7337,18863.4,309.095,-0.46158,126.637,0.384004,-0.383672,-0.0153884
232,50.897,-76.7469,18853.7,309.077,-0.462315,126.634,0.384188,-0.38593,-0.0153827
233,50.9037,-76.7602,18844,309.058,-0.463049,126.63,0.38437,-0.41749,-0.0152643
234,50.9105,-76.7734,18834.3,309.039,-0.463778,126.627,0.384553,-0.390551,-0.0153709
235,50.9173,-76.7866,18824.6,309.02,-0.464512,126.624,0.384736,-0.422093,-0.0152521
236,50.924,-76.7999,18814.8,309,-0.46524,126.621,0.384919,-0.395087,-0.0153592
237,50.9308,-76.8131,18805.1,308.981,-0.465974,126.617,0.385101,-0.42669,-0.0152398
238,50.9376,-76.8264,18795.3,308.961,-0.466701,126.614,0.385284,-0.399617,-0.0153475
239,50.9443,-76.8397,18785.5,308.941,-0.467434,126.611,0.385466,-0.431282,-0.0152275
240,50.9511,-76.8529,18775.8,308.921,-0.468161,126.608,0.385649,-0.404141,-0.0153356
241,50.9578,-76.8662,18765.9,308.902,-0.468893,126.604,0.38583,-0.435868,-0.0152151
242,50.9646,-76.8795,18756.1,308.881,-0.46962,126.601,0.386012,-0.438175,-0.0152087
243,50.9713,-76.8928,18746.3,308.86,-0.470346,126.597,0.386193,-0.4404,-0.0152025
244,50.9781,-76.9061,18736.4,308.839,-0.471072,126.594,0.386376,-0.413041,-0.0153118
245,50.9848,-76.9194,18726.5,308.819,-0.471803,126.59,0.386558,-0.444893,-0.0151902
246,50.9915,-76.9327,18716.6,308.798,-0.472528,126.587,0.386739,-0.447195,-0.0151837
247,50.9983,-76.946,18706.7,308.776,-0.473253,126.583,0.38692,-0.449414,-0.0151774
248,51.005,-76.9593,18696.8,308.755,-0.473978,126.58,0.387101,-0.451631,-0.0151711
249,51.0117,-76.9726,18686.9,308.733,-0.474702,126.576,0.387282,-0.453847,-0.0151648
250,51.0184,-76.986,18676.9,308.712,-0.475426,126.572,0.387463,-0.456062,-0.0151585
251,51.0252,-76.9993,18667,308.69,-0.47615,126.569,0.387644,-0.458275,-0.0151521
252,51.0319,-77.0126,18657,308.668,-0.476874,126.565,0.387825,-0.460486,-0.0151458
253,51.0386,-77.026,18647,308.646,-0.477597,126.561,0.388005,-0.462697,-0.0151394
254,51.0453,-77.0393,18637,308.624,-0.47832,126.558,0.388186,-0.464906,-0.015133
255,51.052,-77.0527,18627,308.602,-0.479042,126.554,0.388367,-0.467113,-0.0151266
256,51.0587,-77.0661,18616.9,308.58,-0.479764,126.55,0.388547,-0.469319,-0.0151201
257,51.0654,-77.0794,18606.9,308.557,-0.480486,126.546,0.388727,-0.471524,-0.0151137
258,51.0721,-77.0928,18596.8,308.535,-0.481208,126.542,0.388906,-0.503778,-0.0149878
259,51.0788,-77.1062,18586.7,308.511,-0.481923,126.539,0.389087,-0.475879,-0.0151006
260,51.0855,-77.1196,18576.6,308.488,-0.482645,126.535,0.389267,-0.477995,-0.0150943
261,51.0922,-77.133,18566.5,308.465,-0.483365,126.531,0.389445,-0.510348,-0.0149675
262,51.0989,-77.1464,18556.4,308.441,-0.48408,126.527,0.389625,-0.482341,-0.0150811
263,51.1056,-77.1598,18546.2,308.418,-0.4848,126.523,0.389804,-0.514676,-0.0149539
264,51.1122,-77.1732,18536.1,308.393,-0.485514,126.519,0.389984,-0.486597,-0.015068
265,51.1189,-77.1866,18525.9,308.37,-0.486233,126.515,0.390166,-0.539528,-0.0152346
266,51.1256,-77.2,18515.7,308.344,-0.486961,126.511,0.390344,-0.52117,-0.0149332
267,51.1322,-77.2135,18505.5,308.319,-0.487674,126.506,0.390522,-0.523201,-0.0149257
268,51.1389,-77.2269,18495.3,308.294,-0.488386,126.502,0.390702,-0.494891,-0.0150411
269,51.1456,-77.2404,18485,308.271,-0.489105,126.498,0.39088,-0.527427,-0.014912
270,51.1522,-77.2538,18474.8,308.245,-0.489817,126.494,0.391059,-0.499131,-0.0150278
271,51.1589,-77.2673,18464.5,308.222,-0.490534,126.49,0.391237,-0.531735,-0.0148981
272,51.1655,-77.2808,18454.2,308.196,-0.491245,126.486,0.391415,-0.533905,-0.014891
273,51.1722,-77.2942,18443.9,308.171,-0.491956,126.482,0.391592,-0.535986,-0.014884
274,51.1788,-77.3077,18433.6,308.145,-0.492667,126.477,0.391772,-0.5897,-0.0150532
275,51.1854,-77.3212,18423.3,308.117,-0.493386,126.473,0.391951,-0.509439,-0.0149943
276,51.1921,-77.3347,18413,308.093,-0.494102,126.468,0.392128,-0.542066,-0.0148626
277,51.1987,-77.3482,18402.6,308.067,-0.494811,126.464,0.392306,-0.54423,-0.0148553
278,51.2053,-77.3617,18392.2,308.041,-0.495521,126.46,0.392483,-0.546305,-0.0148483
279,51.2119,-77.3752,18381.8,308.015,-0.49623,126.455,0.39266,-0.548378,-0.0148412
280,51.2186,-77.3887,18371.4,307.988,-0.496938,126.451,0.392837,-0.55045,-0.0148341
281,51.2252,-77.4023,18361,307.962,-0.497647,126.447,0.393014,-0.552521,-0.014827
282,51.2318,-77.4158,18350.6,307.936,-0.498354,126.442,0.393193,-0.606968,-0.0149989
283,51.2384,-77.4293,18340.2,307.907,-0.499071,126.437,0.39337,-0.556599,-0.0148126
284,51.245,-77.4429,18329.7,307.88,-0.499778,126.433,0.393547,-0.558512,-0.0148049
285,51.2516,-77.4564,18319.2,307.854,-0.500485,126.428,0.393722,-0.591589,-0.0146703
286,51.2582,-77.47,18308.7,307.825,-0.501185,126.424,0.393898,-0.562589,-0.0147904
287,51.2648,-77.4836,18298.2,307.798,-0.501891,126.419,0.394075,-0.564561,-0.0147833
288,51.2714,-77.4972,18287.7,307.771,-0.502597,126.414,0.394253,-0.619573,-0.0149574
289,51.2779,-77.5107,18277.2,307.742,-0.503311,126.41,0.394428,-0.599785,-0.01464
290,51.2845,-77.5243,18266.6,307.713,-0.50401,126.405,0.394604,-0.570473,-0.0147608
291,51.2911,-77.5379,18256.1,307.686,-0.504715,126.4,0.39478,-0.57244,-0.0147537
292,51.2977,-77.5515,18245.5,307.659,-0.50542,126.396,0.394955,-0.605772,-0.0146167
293,51.3042,-77.5651,18234.9,307.63,-0.506118,126.391,0.395133,-0.629936,-0.0149221
294,51.3108,-77.5788,18224.3,307.6,-0.50683,126.386,0.395307,-0.609752,-0.0146013
295,51.3173,-77.5924,18213.7,307.571,-0.507527,126.381,0.395483,-0.580242,-0.0147236
296,51.3239,-77.606,18203,307.543,-0.50823,126.376,0.395657,-0.613629,-0.0145855
297,51.3304,-77.6197,18192.4,307.514,-0.508927,126.372,0.395833,-0.584201,-0.0147088
298,51.337,-77.6333,18181.7,307.486,-0.509629,126.366,0.396009,-0.67159,-0.0147551
299,51.3435,-77.647,18171,307.454,-0.510333,126.362,0.396184,-0.588092,-0.0146939
300,51.3501,-77.6606,18160.3,307.426,-0.511035,126.357,0.396358,-0.621465,-0.0145539
301,51.3566,-77.6743,18149.6,307.396,-0.51173,126.352,0.396532,-0.623497,-0.0145459
302,51.3631,-77.688,18138.9,307.366,-0.512424,126.347,0.396709,-0.648106,-0.0148577
303,51.3696,-77.7017,18128.2,307.335,-0.513134,126.342,0.396882,-0.627361,-0.0145303
304,51.3762,-77.7154,18117.4,307.305,-0.513828,126.337,0.397056,-0.629226,-0.0145218
305,51.3827,-77.7291,18106.6,307.275,-0.514521,126.332,0.397229,-0.631158,-0.0145139
306,51.3892,-77.7428,18095.8,307.245,-0.515214,126.326,0.397404,-0.687828,-0.0146943
307,51.3957,-77.7565,18085.1,307.212,-0.515915,126.321,0.397577,-0.634956,-0.0144981
308,51.4022,-77.7702,18074.2,307.182,-0.516608,126.316,0.397752,-0.604824,-0.0146245
309,51.4087,-77.7839,18063.4,307.153,-0.517306,126.311,0.397925,-0.638704,-0.0144818
310,51.4152,-77.7977,18052.6,307.122,-0.517997,126.306,0.3981,-0.695881,-0.0146635
311,51.4216,-77.8114,18041.7,307.089,-0.518698,126.3,0.398273,-0.64259,-0.0144656
312,51.4281,-77.8252,18030.8,307.059,-0.519388,126.295,0.398445,-0.644345,-0.0144571
313,51.4346,-77.8389,18020,307.028,-0.520079,126.29,0.398618,-0.646269,-0.0144491
314,51.4411,-77.8527,18009.1,306.997,-0.520768,126.284,0.398791,-0.735899,-0.0144955
315,51.4475,-77.8665,17998.1,306.962,-0.521461,126.279,0.398963,-0.64999,-0.0144327
316,51.454,-77.8803,17987.2,306.931,-0.52215,126.274,0.399135,-0.651639,-0.0144243
317,51.4605,-77.8941,17976.3,306.9,-0.522838,126.268,0.399309,-0.70945,-0.0146088
318,51.4669,-77.9079,17965.3,306.866,-0.523536,126.263,0.399481,-0.655413,-0.0144079
319,51.4733,-77.9217,17954.3,306.834,-0.524224,126.258,0.399653,-0.657157,-0.0143993
