Time,Latitude,Longitude,Altitude,Heading_Angle,Path_Angle,LOS_Angle_Lat,LOS_Angle_Lon,Command_Lat,Command_Lon
4964,46.4471,-66.996,70000,143.667,0,17.073,-0.537282,39.2,0
4965,46.4283,-66.9763,70000,144.531,0,16.7739,-0.538362,39.2,0
4966,46.4094,-66.9571,70000,145.394,0,16.4759,-0.539402,39.2,0
4967,46.3903,-66.9383,70000,146.258,0,16.1786,-0.540402,39.2,0
4968,46.371,-66.9199,70000,147.122,0,15.8829,-0.541362,39.2,0
4969,46.3515,-66.9019,70000,147.986,0,15.588,-0.542285,39.2,0
4970,46.3318,-66.8844,70000,148.85,0,15.2947,-0.543167,39.2,0
4971,46.312,-66.8673,70000,149.714,0,15.0031,-0.544011,39.2,0
4972,46.2919,-66.8506,70000,150.577,0,14.7135,-0.544815,39.2,0
4973,46.2717,-66.8344,70000,151.441,0,14.4248,-0.545593,39.2,0
4974,46.2514,-66.8187,70000,152.305,0,14.1384,-0.546323,39.2,0
4975,46.2308,-66.8034,70000,153.169,0,13.8535,-0.547016,39.2,0
4976,46.2101,-66.7885,70000,154.033,0,13.571,-0.547683,39.2,0
4977,46.1893,-66.7742,70000,154.897,0,13.2901,-0.548304,39.2,0
4978,46.1683,-66.7602,70000,155.761,0,13.0118,-0.548889,39.2,0
4979,46.1471,-66.7468,70000,156.624,0,12.7356,-0.54945,39.2,0
4980,46.1259,-66.7338,70000,157.488,0,12.4615,-0.549967,39.2,0
4981,46.1045,-66.7212,70000,158.352,0,12.19,-0.55046,39.2,0
4982,46.0829,-66.7092,70000,159.216,0,11.9212,-0.550911,39.2,0
4983,46.0613,-66.6976,70000,160.08,0,11.6543,-0.55134,39.2,0
4984,46.0395,-66.6865,70000,160.944,0,11.3903,-0.551738,39.2,0
4985,46.0176,-66.6759,70000,161.807,0,11.1291,-0.552105,39.2,0
4986,45.9956,-66.6657,70000,162.671,0,10.8711,-0.552442,39.2,0
4987,45.9735,-66.6561,70000,163.535,0,10.6151,-0.552752,39.2,0
4988,45.9513,-66.6469,70000,164.399,0,10.3625,-0.553032,39.2,0
4989,45.929,-66.6382,70000,165.263,0,10.1126,-0.553286,39.2,0
4990,45.9066,-66.63,70000,166.127,0,9.86559,-0.553514,39.2,0
4991,45.8841,-66.6223,70000,166.99,0,9.62205,-0.553716,39.2,0
4992,45.8616,-66.615,70000,167.854,0,9.38144,-0.553893,39.2,0
4993,45.839,-66.6083,70000,168.718,0,9.14315,-0.554048,39.2,0
4994,45.8163,-66.6021,70000,169.582,0,8.90933,-0.554189,39.2,0
4995,45.7935,-66.5963,70000,170.446,0,8.67773,-0.554299,39.2,0
4996,45.7707,-66.5911,70000,171.31,0,8.44939,-0.554398,39.2,0
4997,45.7478,-66.5863,70000,172.174,0,8.22464,-0.554467,39.2,0
4998,45.7249,-66.5821,70000,173.037,0,8.0032,-0.554517,39.2,0
4999,45.702,-66.5783,70000,173.901,0,7.78494,-0.554559,39.2,0
5000,45.679,-66.575,70000,174.765,0,7.57051,-0.554583,39.2,0
5001,45.656,-66.5723,70000,175.629,0,7.35867,-0.554592,39.2,0
5002,45.6329,-66.57,70000,176.493,0,7.15072,-0.554585,39.2,0
5003,45.6099,-66.5682,70000,177.357,0,6.94604,-0.554563,39.2,0
5004,45.5868,-66.5669,70000,178.22,0,6.74464,-0.554529,39.2,0
5005,45.5637,-66.5662,70000,179.084,0,6.54718,-0.554481,39.2,0
5006,45.5406,-66.5659,70000,179.948,0,6.35238,-0.554413,39.2,0
5007,45.5175,-66.5661,70000,180.812,0,6.16168,-0.554353,39.2,0
5008,45.4944,-66.5668,70000,181.676,0,5.97417,-0.554273,39.2,0
5009,45.4713,-66.568,70000,182.54,0,5.79065,-0.554184,39.2,0
5010,45.4482,-66.5697,70000,183.404,0,5.60993,-0.554098,39.2,0
5011,45.4252,-66.5719,70000,184.267,0,5.43319,-0.554004,39.2,0
5012,45.4021,-66.5746,70000,185.131,0,5.25968,-0.553884,39.2,0
5013,45.3791,-66.5778,70000,185.995,0,5.08961,-0.553779,39.2,0
5014,45.3562,-66.5815,70000,186.859,0,4.92287,-0.553669,39.2,0
5015,45.3333,-66.5857,70000,187.723,0,4.7601,-0.553554,39.2,0
5016,45.3104,-66.5903,70000,188.587,0,4.60065,-0.553437,39.2,0
5017,45.2876,-66.5955,70000,189.45,0,4.4445,-0.553318,39.2,0
5018,45.2648,-66.6011,70000,190.314,0,4.29166,-0.553198,39.2,0
5019,45.2421,-66.6072,70000,191.178,0,4.1421,-0.553068,39.2,0
5020,45.2195,-66.6138,70000,192.042,0,3.99655,-0.552957,39.2,0
5021,45.1969,-66.6209,70000,192.906,0,3.85417,-0.552837,39.2,0
5022,45.1745,-66.6285,70000,193.77,0,3.71504,-0.552719,39.2,0
5023,45.1521,-66.6365,70000,194.633,0,3.57921,-0.552614,39.2,0
5024,45.1298,-66.645,70000,195.497,0,3.44651,-0.552502,39.2,0
5025,45.1075,-66.654,70000,196.361,0,3.31772,-0.552404,39.2,0
5026,45.0854,-66.6635,70000,197.225,0,3.1921,-0.55231,39.2,0
5027,45.0634,-66.6734,70000,198.089,0,3.06962,-0.552222,39.2,0
5028,45.0415,-66.6838,70000,198.953,0,2.95021,-0.552131,39.2,0
5029,45.0197,-66.6946,70000,199.817,0,2.8346,-0.552056,39.2,0
5030,44.998,-66.7059,70000,200.68,0,2.72143,-0.551988,39.2,0
5031,44.9765,-66.7177,70000,201.544,0,2.61196,-0.551938,39.2,0
5032,44.9551,-66.7299,70000,202.408,0,2.5062,-0.551897,39.2,0
5033,44.9338,-66.7426,70000,203.272,0,2.40275,-0.551856,39.2,0
5034,44.9126,-66.7557,70000,204.136,0,2.30228,-0.551825,39.2,0
5035,44.8916,-66.7693,70000,205,0,2.2054,-0.551805,39.2,0
5036,44.8707,-66.7833,70000,205.863,0,2.11148,-0.551815,39.2,0
5037,44.85,-66.7977,70000,206.727,0,2.02041,-0.551818,39.2,0
5038,44.8295,-66.8126,70000,207.591,0,1.93287,-0.551852,39.2,0
5039,44.8091,-66.8279,70000,208.455,0,1.84753,-0.55189,39.2,0
5040,44.7889,-66.8436,70000,209.319,0,1.76559,-0.551932,39.2,0
5041,44.7688,-66.8598,70000,210.183,0,1.68646,-0.552007,39.2,0
5042,44.7489,-66.8763,70000,211.047,0,1.61006,-0.552097,39.2,0
5043,44.7292,-66.8933,70000,211.91,0,1.537,-0.552193,39.2,0
