Time,ID,latitude,longitude,altitude,xVelocity,yVelocity,zVelocity,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,attitude_z_up
788,0,50.5646,-57.9707,80033.8,-4857,-2049,3.9710.0000,-0.0008,-2.7423,0,0,0,1,1
789,0,50.5463,-58.0385,80035.8,-4850,-2052,3.9640.0000,-0.0008,-2.7414,0,0,0,1,1
790,0,50.5281,-58.1062,80037.8,-4844,-2054,3.9550.0000,-0.0008,-2.7404,0,0,0,1,1
791,0,50.5099,-58.1738,80039.8,-4837,-2057,3.9430.0000,-0.0008,-2.7395,0,0,0,1,1
792,0,50.4916,-58.2412,80041.8,-4830,-2060,3.930.0000,-0.0007,-2.7385,0,0,0,1,1
793,0,50.4733,-58.3086,80043.9,-4824,-2062,3.9140.0000,-0.0007,-2.7376,0,0,0,1,1
794,0,50.455,-58.3758,80045.9,-4817,-2065,3.8970.0000,-0.0007,-2.7366,0,0,0,1,1
795,0,50.4366,-58.4429,80047.9,-4810,-2067,3.8770.0000,-0.0007,-2.7357,0,0,0,1,1
796,0,50.4183,-58.5099,80049.9,-4803,-2070,3.8560.0000,-0.0007,-2.7348,0,0,0,1,1
797,0,50.3999,-58.5767,80051.8,-4797,-2072,3.8330.0000,-0.0007,-2.7338,0,0,0,1,1
798,0,50.3815,-58.6435,80053.7,-4790,-2074,3.8090.0000,-0.0007,-2.7329,0,0,0,1,1
799,0,50.3631,-58.7101,80055.6,-4783,-2077,3.7830.0000,-0.0007,-2.732,0,0,0,1,1
800,0,50.3446,-58.7766,80057.4,-4776,-2079,3.7560.0000,-0.0007,-2.731,0,0,0,1,1
801,0,50.3261,-58.843,80059.1,-4770,-2081,3.7260.0000,-0.0007,-2.7301,0,0,0,1,1
802,0,50.3077,-58.9092,80060.8,-4763,-2084,3.6930.0000,-0.0007,-2.7292,0,0,0,1,1
803,0,50.2892,-58.9754,80062.5,-4756,-2086,3.6590.0000,-0.0007,-2.7283,0,0,0,1,1
804,0,50.2706,-59.0414,80064.2,-4749,-2088,3.6220.0000,-0.0007,-2.7274,0,0,0,1,1
805,0,50.2521,-59.1073,80065.8,-4742,-2090,3.5840.0000,-0.0007,-2.7264,0,0,0,1,1
806,0,50.2335,-59.1731,80067.4,-4735,-2092,3.5440.0000,-0.0007,-2.7255,0,0,0,1,1
807,0,50.2149,-59.2387,80069,-4729,-2095,3.5040.0000,-0.0007,-2.7246,0,0,0,1,1
808,0,50.1963,-59.3043,80070.5,-4722,-2097,3.4630.0000,-0.0007,-2.7237,0,0,0,1,1
809,0,50.1777,-59.3697,80072,-4715,-2099,3.4210.0000,-0.0007,-2.7228,0,0,0,1,1
810,0,50.159,-59.435,80073.5,-4708,-2101,3.3790.0000,-0.0007,-2.7219,0,0,0,1,1
811,0,50.1404,-59.5001,80074.9,-4701,-2103,3.3380.0000,-0.0006,-2.721,0,0,0,1,1
812,0,50.1217,-59.5652,80076.2,-4694,-2105,3.2970.0000,-0.0006,-2.7201,0,0,0,1,1
813,0,50.103,-59.6301,80077.5,-4687,-2107,3.2570.0000,-0.0006,-2.7192,0,0,0,1,1
814,0,50.0843,-59.6949,80078.7,-4680,-2108,3.2160.0000,-0.0006,-2.7183,0,0,0,1,1
815,0,50.0656,-59.7596,80080,-4673,-2110,3.1750.0000,-0.0006,-2.7174,0,0,0,1,1
816,0,50.0468,-59.8242,80081.1,-4666,-2112,3.1340.0000,-0.0006,-2.7165,0,0,0,1,1
817,0,50.0281,-59.8886,80082.3,-4659,-2114,3.0920.0000,-0.0006,-2.7157,0,0,0,1,1
818,0,50.0093,-59.953,80083.3,-4652,-2116,3.050.0000,-0.0006,-2.7148,0,0,0,1,1
819,0,49.9905,-60.0172,80084.4,-4645,-2117,3.0080.0000,-0.0006,-2.7139,0,0,0,1,1
820,0,49.9717,-60.0813,80085.4,-4638,-2119,2.9650.0000,-0.0006,-2.713,0,0,0,1,1
821,0,49.9529,-60.1452,80086.3,-4631,-2121,2.9220.0000,-0.0006,-2.7121,0,0,0,1,1
822,0,49.934,-60.209,80087.2,-4624,-2122,2.8790.0000,-0.0006,-2.7113,0,0,0,1,1
823,0,49.9152,-60.2728,80088.1,-4617,-2124,2.8360.0000,-0.0006,-2.7104,0,0,0,1,1
824,0,49.8963,-60.3363,80088.9,-4609,-2125,2.7920.0000,-0.0006,-2.7095,0,0,0,1,1
825,0,49.8774,-60.3998,80089.6,-4602,-2127,2.7490.0000,-0.0005,-2.7087,0,0,0,1,1
826,0,49.8586,-60.4631,80090.4,-4595,-2129,2.7050.0000,-0.0005,-2.7078,0,0,0,1,1
827,0,49.8397,-60.5264,80091,-4588,-2130,2.6610.0000,-0.0005,-2.7069,0,0,0,1,1
828,0,49.8207,-60.5895,80091.7,-4581,-2131,2.6170.0000,-0.0005,-2.7061,0,0,0,1,1
829,0,49.8018,-60.6524,80092.3,-4573,-2133,2.5730.0000,-0.0005,-2.7052,0,0,0,1,1
830,0,49.7829,-60.7153,80092.9,-4566,-2134,2.5280.0000,-0.0005,-2.7044,0,0,0,1,1
831,0,49.7639,-60.778,80093.4,-4559,-2135,2.4830.0000,-0.0005,-2.7035,0,0,0,1,1
832,0,49.7449,-60.8406,80093.8,-4552,-2137,2.4380.0000,-0.0005,-2.7027,0,0,0,1,1
833,0,49.7259,-60.9031,80094.2,-4544,-2138,2.3920.0000,-0.0005,-2.7018,0,0,0,1,1
834,0,49.707,-60.9654,80094.5,-4537,-2139,2.3460.0000,-0.0005,-2.701,0,0,0,1,1
835,0,49.688,-61.0277,80094.8,-4530,-2140,2.30.0000,-0.0005,-2.7002,0,0,0,1,1
836,0,49.6689,-61.0898,80094.9,-4522,-2142,2.2520.0000,-0.0005,-2.6993,0,0,0,1,1
837,0,49.6499,-61.1517,80095,-4515,-2143,2.2040.0000,-0.0004,-2.6985,0,0,0,1,1
838,0,49.6309,-61.2136,80095,-4508,-2144,2.1560.0000,-0.0004,-2.6977,0,0,0,1,1
839,0,49.6119,-61.2753,80095,-4500,-2145,2.1060.0000,-0.0004,-2.6968,0,0,0,1,1
840,0,49.5928,-61.3369,80094.9,-4493,-2146,2.0560.0000,-0.0004,-2.696,0,0,0,1,1
841,0,49.5738,-61.3984,80094.9,-4485,-2147,2.0060.0000,-0.0004,-2.6952,0,0,0,1,1
842,0,49.5547,-61.4597,80094.8,-4478,-2148,1.9540.0000,-0.0004,-2.6944,0,0,0,1,1
843,0,49.5356,-61.521,80094.6,-4470,-2149,1.9030.0000,-0.0004,-2.6935,0,0,0,1,1
844,0,49.5165,-61.5821,80094.4,-4463,-2150,1.8510.0000,-0.0004,-2.6927,0,0,0,1,1
845,0,49.4974,-61.643,80094.1,-4455,-2150,1.7990.0000,-0.0004,-2.6919,0,0,0,1,1
846,0,49.4783,-61.7039,80093.8,-4448,-2151,1.7460.0000,-0.0004,-2.6911,0,0,0,1,1
847,0,49.4592,-61.7646,80093.4,-4440,-2152,1.6940.0000,-0.0003,-2.6903,0,0,0,1,1
848,0,49.4401,-61.8252,80093,-4433,-2153,1.6410.0000,-0.0003,-2.6895,0,0,0,1,1
849,0,49.421,-61.8857,80092.4,-4425,-2154,1.5880.0000,-0.0003,-2.6887,0,0,0,1,1
850,0,49.4019,-61.946,80091.8,-4417,-2154,1.5360.0000,-0.0003,-2.6879,0,0,0,1,1
851,0,49.3827,-62.0062,80091.1,-4410,-2155,1.4820.0000,-0.0003,-2.6871,0,0,0,1,1
852,0,49.3636,-62.0663,80090.4,-4402,-2155,1.4260.0000,-0.0003,-2.6863,0,0,0,1,1
853,0,49.3445,-62.1262,80089.5,-4394,-2156,1.370.0000,-0.0003,-2.6855,0,0,0,1,1
854,0,49.3253,-62.1861,80088.6,-4387,-2156,1.3140.0000,-0.0003,-2.6847,0,0,0,1,1
855,0,49.3061,-62.2458,80087.7,-4379,-2157,1.2570.0000,-0.0003,-2.6839,0,0,0,1,1
856,0,49.287,-62.3053,80086.7,-4371,-2157,1.20.0000,-0.0002,-2.6831,0,0,0,1,1
857,0,49.2678,-62.3648,80085.6,-4364,-2158,1.1440.0000,-0.0002,-2.6823,0,0,0,1,1
858,0,49.2487,-62.4241,80084.4,-4356,-2158,1.090.0000,-0.0002,-2.6816,0,0,0,1,1
859,0,49.2295,-62.4833,80083.2,-4348,-2159,1.0360.0000,-0.0002,-2.6808,0,0,0,1,1
860,0,49.2103,-62.5424,80081.9,-4340,-2159,0.98480.0000,-0.0002,-2.68,0,0,0,1,1
861,0,49.1911,-62.6013,80080.6,-4332,-2159,0.93550.0000,-0.0002,-2.6792,0,0,0,1,1
862,0,49.172,-62.6601,80079.2,-4324,-2159,0.88870.0000,-0.0002,-2.6785,0,0,0,1,1
863,0,49.1528,-62.7188,80077.7,-4316,-2159,0.84340.0000,-0.0002,-2.6777,0,0,0,1,1
864,0,49.1336,-62.7773,80076.1,-4308,-2160,0.79620.0000,-0.0002,-2.6769,0,0,0,1,1
865,0,49.1144,-62.8357,80074.4,-4300,-2160,0.74790.0000,-0.0002,-2.6762,0,0,0,1,1
866,0,49.0953,-62.894,80072.7,-4292,-2160,0.69970.0000,-0.0001,-2.6754,0,0,0,1,1
867,0,49.0761,-62.9521,80070.9,-4284,-2160,0.65250.0000,-0.0001,-2.6747,0,0,0,1,1
868,0,49.0569,-63.0102,80069,-4276,-2160,0.60740.0000,-0.0001,-2.6739,0,0,0,1,1
869,0,49.0377,-63.0681,80067.1,-4268,-2160,0.56530.0000,-0.0001,-2.6731,0,0,0,1,1
870,0,49.0185,-63.1258,80065.2,-4260,-2160,0.52720.0000,-0.0001,-2.6724,0,0,0,1,1
871,0,48.9993,-63.1835,80063.1,-4252,-2160,0.49420.0000,-0.0001,-2.6716,0,0,0,1,1
872,0,48.9801,-63.2409,80061.1,-4244,-2159,0.46720.0000,-0.0001,-2.6709,0,0,0,1,1
873,0,48.961,-63.2983,80059,-4235,-2159,0.44720.0000,-0.0001,-2.6702,0,0,0,1,1
874,0,48.9418,-63.3555,80056.9,-4227,-2159,0.43520.0000,-0.0001,-2.6694,0,0,0,1,1
875,0,48.9226,-63.4126,80054.8,-4219,-2158,0.43190.0000,-0.0001,-2.6687,0,0,0,1,1
876,0,48.9034,-63.4696,80052.6,-4210,-2158,0.43150.0000,-0.0001,-2.6679,0,0,0,1,1
877,0,48.8843,-63.5264,80050.4,-4202,-2158,0.43240.0000,-0.0001,-2.6672,0,0,0,1,1
878,0,48.8651,-63.5831,80048,-4194,-2157,0.43560.0000,-0.0001,-2.6665,0,0,0,1,1
879,0,48.8459,-63.6397,80045.6,-4185,-2157,0.44220.0000,-0.0001,-2.6658,0,0,0,1,1
880,0,48.8268,-63.6961,80043.1,-4177,-2156,0.45310.0000,-0.0001,-2.665,0,0,0,1,1
881,0,48.8076,-63.7524,80040.7,-4168,-2156,0.46920.0000,-0.0001,-2.6643,0,0,0,1,1
882,0,48.7885,-63.8086,80038.2,-4159,-2155,0.49180.0000,-0.0001,-2.6636,0,0,0,1,1
883,0,48.7693,-63.8646,80035.7,-4151,-2154,0.52160.0000,-0.0001,-2.6629,0,0,0,1,1
884,0,48.7502,-63.9205,80033.4,-4142,-2153,0.55970.0000,-0.0001,-2.6622,0,0,0,1,1
885,0,48.731,-63.9762,80031,-4133,-2153,0.6070.0000,-0.0001,-2.6615,0,0,0,1,1
886,0,48.7119,-64.0318,80028.8,-4124,-2152,0.66460.0000,-0.0001,-2.6607,0,0,0,1,1
887,0,48.6928,-64.0873,80026.6,-4115,-2151,0.73330.0000,-0.0002,-2.66,0,0,0,1,1
888,0,48.6737,-64.1426,80024.5,-4107,-2150,0.81240.0000,-0.0002,-2.6593,0,0,0,1,1
889,0,48.6546,-64.1977,80022.2,-4097,-2149,0.89860.0000,-0.0002,-2.6586,0,0,0,1,1
890,0,48.6355,-64.2528,80019.9,-4088,-2148,0.99340.0000,-0.0002,-2.6579,0,0,0,1,1
891,0,48.6165,-64.3077,80017.5,-4079,-2146,1.0980.0000,-0.0002,-2.6572,0,0,0,1,1
892,0,48.5974,-64.3625,80015.2,-4070,-2145,1.2150.0000,-0.0003,-2.6565,0,0,0,1,1
893,0,48.5783,-64.4171,80012.9,-4061,-2144,1.3450.0000,-0.0003,-2.6558,0,0,0,1,1
894,0,48.5593,-64.4716,80010.7,-4052,-2143,1.4890.0000,-0.0003,-2.6552,0,0,0,1,1
895,0,48.5402,-64.5259,80008.8,-4042,-2141,1.650.0000,-0.0004,-2.6545,0,0,0,1,1
896,0,48.5212,-64.5801,80007.1,-4033,-2140,1.8290.0000,-0.0004,-2.6538,0,0,0,1,1
897,0,48.5022,-64.6342,80005.7,-4023,-2138,2.0270.0000,-0.0004,-2.6531,0,0,0,1,1
898,0,48.4832,-64.6881,80004.6,-4013,-2136,2.2460.0000,-0.0005,-2.6524,0,0,0,1,1
899,0,48.4642,-64.7418,80004,-4004,-2135,2.4860.0000,-0.0005,-2.6517,0,0,0,1,1
900,0,48.4452,-64.7954,80003.9,-3994,-2133,2.750.0000,-0.0006,-2.6511,0,0,0,1,1
901,0,48.4263,-64.8488,80003.9,-3984,-2131,3.0280.0000,-0.0007,-2.6504,0,0,0,1,1
902,0,48.4074,-64.9021,80003.9,-3974,-2129,3.3170.0000,-0.0007,-2.6497,0,0,0,1,1
903,0,48.3884,-64.9552,80004.1,-3964,-2127,3.6190.0000,-0.0008,-2.6491,0,0,0,1,1
904,0,48.3695,-65.0082,80004.3,-3953,-2125,3.9360.0000,-0.0009,-2.6484,0,0,0,1,1
905,0,48.3506,-65.0611,80004.8,-3943,-2123,4.2720.0000,-0.001,-2.6477,0,0,0,1,1
906,0,48.3317,-65.1138,80005.4,-3933,-2121,4.6270.0000,-0.001,-2.6471,0,0,0,1,1
907,0,48.3129,-65.1663,80006.3,-3922,-2118,5.0030.0000,-0.0011,-2.6464,0,0,0,1,1
908,0,48.2941,-65.2187,80007.4,-3911,-2116,5.4040.0000,-0.0012,-2.6458,0,0,0,1,1
909,0,48.2752,-65.2709,80008.9,-3901,-2113,5.8310.0000,-0.0013,-2.6451,0,0,0,1,1
910,0,48.2565,-65.3229,80010.7,-3890,-2110,6.2860.0000,-0.0014,-2.6445,0,0,0,1,1
911,0,48.2377,-65.3748,80012.9,-3879,-2108,6.7710.0000,-0.0015,-2.6438,0,0,0,1,1
912,0,48.219,-65.4265,80015.5,-3867,-2105,7.2870.0000,-0.0017,-2.6432,0,0,0,1,1
913,0,48.2003,-65.478,80018.6,-3856,-2102,7.8370.0000,-0.0018,-2.6425,0,0,0,1,1
914,0,48.1816,-65.5293,80022.4,-3844,-2099,8.4180.0000,-0.0019,-2.6419,0,0,0,1,1
915,0,48.163,-65.5805,80026.9,-3832,-2095,9.0270.0000,-0.0021,-2.6413,0,0,0,1,1
916,0,48.1443,-65.6315,80032.2,-3821,-2092,9.6620.0000,-0.0022,-2.6406,0,0,0,1,1
917,0,48.1257,-65.6824,80038.1,-3809,-2089,10.320.0000,-0.0024,-2.64,0,0,0,1,1
918,0,48.1072,-65.7331,80044.8,-3796,-2085,11.010.0000,-0.0025,-2.6394,0,0,0,1,1
919,0,48.0886,-65.7836,80052.3,-3784,-2081,11.710.0000,-0.0027,-2.6387,0,0,0,1,1
920,0,48.0701,-65.8339,80060.6,-3772,-2078,12.430.0000,-0.0029,-2.6381,0,0,0,1,1
921,0,48.0516,-65.8841,80069.7,-3759,-2074,13.170.0000,-0.0031,-2.6375,0,0,0,1,1
922,0,48.0332,-65.934,80079.7,-3746,-2070,13.920.0000,-0.0033,-2.6369,0,0,0,1,1
923,0,48.0148,-65.9838,80090.5,-3733,-2065,14.680.0000,-0.0034,-2.6362,0,0,0,1,1
924,0,47.9964,-66.0333,80102.1,-3720,-2061,15.460.0000,-0.0036,-2.6356,0,0,0,1,1
925,0,47.9781,-66.0826,80114.7,-3707,-2057,16.240.0000,-0.0038,-2.635,0,0,0,1,1
926,0,47.9599,-66.1317,80128,-3693,-2052,17.050.0000,-0.004,-2.6344,0,0,0,1,1
927,0,47.9416,-66.1807,80142.2,-3680,-2048,17.90.0000,-0.0042,-2.6338,0,0,0,1,1
928,0,47.9234,-66.2295,80157.2,-3666,-2043,18.760.0000,-0.0045,-2.6332,0,0,0,1,1
929,0,47.9053,-66.2781,80173,-3652,-2038,19.650.0000,-0.0047,-2.6326,0,0,0,1,1
930,0,47.8872,-66.3264,80189.6,-3637,-2033,20.550.0000,-0.0049,-2.632,0,0,0,1,1
931,0,47.8691,-66.3746,80207.1,-3623,-2027,21.450.0000,-0.0052,-2.6314,0,0,0,1,1
932,0,47.851,-66.4226,80225.4,-3609,-2022,22.350.0000,-0.0054,-2.6308,0,0,0,1,1
933,0,47.833,-66.4704,80244.5,-3594,-2017,23.240.0000,-0.0056,-2.6302,0,0,0,1,1
934,0,47.8151,-66.5179,80264.5,-3579,-2011,24.130.0000,-0.0059,-2.6297,0,0,0,1,1
935,0,47.7972,-66.5653,80285.4,-3564,-2005,24.990.0000,-0.0061,-2.6291,0,0,0,1,1
936,0,47.7794,-66.6124,80307.2,-3549,-2000,25.820.0000,-0.0063,-2.6285,0,0,0,1,1
937,0,47.7617,-66.6592,80329.8,-3534,-1994,26.630.0000,-0.0066,-2.6279,0,0,0,1,1
938,0,47.744,-66.7058,80353.4,-3519,-1988,27.410.0000,-0.0068,-2.6274,0,0,0,1,1
939,0,47.7263,-66.7523,80378.2,-3503,-1982,28.210.0000,-0.007,-2.6268,0,0,0,1,1
940,0,47.7087,-66.7985,80404,-3488,-1975,29.010.0000,-0.0072,-2.6262,0,0,0,1,1
941,0,47.6912,-66.8445,80430.8,-3472,-1969,29.810.0000,-0.0075,-2.6257,0,0,0,1,1
942,0,47.6737,-66.8903,80458.4,-3456,-1963,30.590.0000,-0.0077,-2.6251,0,0,0,1,1
943,0,47.6562,-66.9358,80486.9,-3440,-1956,31.360.0000,-0.0079,-2.6245,0,0,0,1,1
944,0,47.6388,-66.9812,80516.2,-3423,-1949,32.10.0000,-0.0081,-2.624,0,0,0,1,1
945,0,47.6215,-67.0263,80546,-3407,-1942,32.810.0000,-0.0084,-2.6234,0,0,0,1,1
946,0,47.6042,-67.0712,80576.5,-3391,-1936,33.470.0000,-0.0086,-2.6229,0,0,0,1,1
947,0,47.587,-67.1158,80607.4,-3374,-1929,34.090.0000,-0.0088,-2.6224,0,0,0,1,1
948,0,47.5699,-67.1602,80638.8,-3358,-1922,34.650.0000,-0.009,-2.6218,0,0,0,1,1
949,0,47.5528,-67.2044,80670.5,-3341,-1915,35.150.0000,-0.0091,-2.6213,0,0,0,1,1
950,0,47.5358,-67.2483,80702.4,-3325,-1907,35.580.0000,-0.0093,-2.6207,0,0,0,1,1
951,0,47.5189,-67.2919,80735.2,-3308,-1900,35.960.0000,-0.0094,-2.6202,0,0,0,1,1
952,0,47.5021,-67.3354,80769,-3291,-1893,36.320.0000,-0.0096,-2.6197,0,0,0,1,1
953,0,47.4853,-67.3786,80803.7,-3275,-1885,36.640.0000,-0.0097,-2.6192,0,0,0,1,1
954,0,47.4685,-67.4215,80839,-3258,-1878,36.920.0000,-0.0098,-2.6187,0,0,0,1,1
955,0,47.4518,-67.4643,80874.8,-3240,-1870,37.160.0000,-0.0099,-2.6181,0,0,0,1,1
956,0,47.4352,-67.5067,80911,-3223,-1863,37.360.0000,-0.01,-2.6176,0,0,0,1,1
957,0,47.4187,-67.549,80947.3,-3206,-1855,37.510.0000,-0.0101,-2.6171,0,0,0,1,1
958,0,47.4022,-67.591,80983.7,-3189,-1847,37.60.0000,-0.0102,-2.6166,0,0,0,1,1
959,0,47.3858,-67.6328,81020,-3172,-1839,37.640.0000,-0.0103,-2.6161,0,0,0,1,1
960,0,47.3695,-67.6743,81055.9,-3155,-1832,37.620.0000,-0.0103,-2.6156,0,0,0,1,1
961,0,47.3532,-67.7156,81091.4,-3138,-1824,37.550.0000,-0.0103,-2.6151,0,0,0,1,1
962,0,47.3371,-67.7567,81126.2,-3121,-1816,37.410.0000,-0.0104,-2.6146,0,0,0,1,1
963,0,47.321,-67.7975,81160.7,-3104,-1808,37.20.0000,-0.0104,-2.6141,0,0,0,1,1
964,0,47.3049,-67.8381,81195.7,-3087,-1801,36.920.0000,-0.0103,-2.6136,0,0,0,1,1
965,0,47.289,-67.8784,81231,-3070,-1793,36.570.0000,-0.0103,-2.6131,0,0,0,1,1
966,0,47.2731,-67.9185,81266.5,-3054,-1785,36.150.0000,-0.0102,-2.6127,0,0,0,1,1
967,0,47.2573,-67.9583,81302,-3037,-1777,35.660.0000,-0.0101,-2.6122,0,0,0,1,1
968,0,47.2415,-67.9979,81337.2,-3020,-1769,35.090.0000,-0.01,-2.6117,0,0,0,1,1
969,0,47.2258,-68.0373,81371.8,-3003,-1761,34.440.0000,-0.0099,-2.6112,0,0,0,1,1
970,0,47.2102,-68.0764,81405.8,-2986,-1753,33.710.0000,-0.0097,-2.6108,0,0,0,1,1
971,0,47.1947,-68.1154,81438.9,-2969,-1745,32.910.0000,-0.0096,-2.6103,0,0,0,1,1
972,0,47.1792,-68.154,81470.8,-2953,-1737,32.020.0000,-0.0093,-2.6098,0,0,0,1,1
973,0,47.1638,-68.1925,81501.4,-2937,-1729,31.050.0000,-0.0091,-2.6094,0,0,0,1,1
974,0,47.1485,-68.2308,81530.4,-2920,-1722,300,-0.0089,-2.6089,0,0,0,1,1
975,0,47.1332,-68.2688,81557.7,-2904,-1714,28.870.0000,-0.0086,-2.6085,0,0,0,1,1
976,0,47.1181,-68.3066,81585,-2888,-1706,27.680.0000,-0.0082,-2.608,0,0,0,1,1
977,0,47.1029,-68.3442,81612.9,-2873,-1699,26.420.0000,-0.0079,-2.6076,0,0,0,1,1
978,0,47.0879,-68.3815,81640.7,-2857,-1691,25.110.0000,-0.0076,-2.6071,0,0,0,1,1
979,0,47.073,-68.4185,81668,-2841,-1683,23.730.0000,-0.0072,-2.6067,0,0,0,1,1
980,0,47.0581,-68.4554,81694.1,-2825,-1676,22.280.0000,-0.0068,-2.6062,0,0,0,1,1
981,0,47.0432,-68.492,81718.7,-2810,-1668,20.760.0000,-0.0064,-2.6058,0,0,0,1,1
982,0,47.0285,-68.5285,81741.2,-2795,-1661,19.150.0000,-0.0059,-2.6054,0,0,0,1,1
983,0,47.0138,-68.5647,81761,-2779,-1654,17.470.0000,-0.0054,-2.6049,0,0,0,1,1
984,0,46.9991,-68.6007,81777.6,-2765,-1646,15.70.0000,-0.0049,-2.6045,0,0,0,1,1
985,0,46.9846,-68.6366,81790.6,-2750,-1639,13.850.0000,-0.0043,-2.6041,0,0,0,1,1
986,0,46.97,-68.6723,81799.4,-2736,-1632,11.890.0000,-0.0037,-2.6036,0,0,0,1,1
987,0,46.9556,-68.7078,81803.4,-2722,-1625,9.8460.0000,-0.0031,-2.6032,0,0,0,1,1
988,0,46.9411,-68.7432,81803.6,-2708,-1619,7.6990.0000,-0.0024,-2.6028,0,0,0,1,1
989,0,46.9268,-68.7783,81803.4,-2695,-1612,5.4590.0000,-0.0017,-2.6024,0,0,0,1,1
990,0,46.9125,-68.8133,81802.8,-2682,-1606,3.130.0000,-0.001,-2.602,0,0,0,1,1
991,0,46.8983,-68.848,81801.6,-2669,-1600,0.71640.0000,-0.0002,-2.6016,0,0,0,1,1
992,0,46.8841,-68.8826,81799.4,-2656,-1594,-1.7760.0000,0.0006,-2.6011,0,0,0,1,1
993,0,46.87,-68.9169,81796,-2644,-1588,-4.3450.0000,0.0014,-2.6007,0,0,0,1,1
994,0,46.8559,-68.9511,81791.3,-2632,-1582,-6.9840.0000,0.0023,-2.6003,0,0,0,1,1
995,0,46.8419,-68.9851,81784.9,-2620,-1576,-9.690.0000,0.0032,-2.5999,0,0,0,1,1
996,0,46.8279,-69.019,81776.6,-2608,-1571,-12.460.0000,0.0041,-2.5995,0,0,0,1,1
997,0,46.814,-69.0527,81766.1,-2596,-1565,-15.290.0000,0.005,-2.5991,0,0,0,1,1
998,0,46.8002,-69.0863,81753.3,-2585,-1559,-18.170.0000,0.006,-2.5988,0,0,0,1,1
999,0,46.7864,-69.1197,81737.9,-2574,-1554,-21.10.0000,0.007,-2.5984,0,0,0,1,1
1000,0,46.7726,-69.1529,81719.6,-2563,-1549,-24.080.0000,0.008,-2.598,0,0,0,1,1
1001,0,46.7589,-69.186,81698.3,-2551,-1543,-27.050.0000,0.0091,-2.5976,0,0,0,1,1
1002,0,46.7453,-69.2189,81674,-2540,-1538,-30.030.0000,0.0101,-2.5973,0,0,0,1,1
1003,0,46.7317,-69.2516,81646.4,-2529,-1532,-33.020.0000,0.0112,-2.5969,0,0,0,1,1
1004,0,46.7182,-69.2841,81615.4,-2518,-1527,-36.040.0000,0.0122,-2.5965,0,0,0,1,1
1005,0,46.7047,-69.3164,81580.7,-2507,-1522,-39.130.0000,0.0133,-2.5962,0,0,0,1,1
1006,0,46.6913,-69.3486,81542.3,-2497,-1516,-42.290.0000,0.0145,-2.5958,0,0,0,1,1
1007,0,46.6779,-69.3807,81499.9,-2487,-1511,-45.550.0000,0.0157,-2.5955,0,0,0,1,1
1008,0,46.6646,-69.4126,81453.4,-2477,-1506,-48.930.0000,0.0169,-2.5952,0,0,0,1,1
1009,0,46.6513,-69.4445,81402.5,-2468,-1502,-52.450.0000,0.0182,-2.5948,0,0,0,1,1
1010,0,46.638,-69.4763,81347.1,-2459,-1497,-56.140.0000,0.0195,-2.5945,0,0,0,1,1
1011,0,46.6247,-69.508,81287.1,-2451,-1493,-60.010.0000,0.0209,-2.5943,0,0,0,1,1
1012,0,46.6114,-69.5397,81222.1,-2443,-1490,-64.080.0000,0.0224,-2.594,0,0,0,1,1
1013,0,46.5982,-69.5713,81153.1,-2436,-1486,-68.390.0000,0.024,-2.5938,0,0,0,1,1
1014,0,46.5849,-69.6029,81082.4,-2430,-1483,-72.930.0000,0.0256,-2.5935,0,0,0,1,1
1015,0,46.5718,-69.6343,81009.3,-2425,-1481,-77.680.0000,0.0273,-2.5933,0,0,0,1,1
1016,0,46.5586,-69.6656,80933.1,-2420,-1479,-82.620.0000,0.0291,-2.5931,0,0,0,1,1
1017,0,46.5455,-69.6968,80852.9,-2416,-1477,-87.730.0000,0.031,-2.5929,0,0,0,1,1
1018,0,46.5324,-69.7279,80767.9,-2412,-1475,-92.990.0000,0.0329,-2.5927,0,0,0,1,1
1019,0,46.5193,-69.7589,80677.3,-2409,-1473,-98.360.0000,0.0348,-2.5926,0,0,0,1,1
1020,0,46.5062,-69.7899,80580.3,-2405,-1472,-103.80.0000,0.0368,-2.5925,0,0,0,1,1
1021,0,46.4932,-69.8208,80476,-2402,-1470,-109.40.0000,0.0388,-2.5923,0,0,0,1,1
1022,0,46.4802,-69.8517,80363.6,-2399,-1469,-1150,0.0408,-2.5922,0,0,0,1,1
1023,0,46.4672,-69.8825,80242.4,-2397,-1467,-120.60.0000,0.0429,-2.5922,0,0,0,1,1
1024,0,46.4543,-69.9133,80111.5,-2394,-1466,-126.20.0000,0.0449,-2.5921,0,0,0,1,1
1025,0,46.4414,-69.944,79970.2,-2390,-1464,-131.70.0000,0.047,-2.5921,0,0,0,1,1
1026,0,46.4285,-69.9748,79822.4,-2387,-1462,-137.40.0000,0.049,-2.5922,0,0,0,1,1
1027,0,46.4156,-70.0055,79670.2,-2385,-1460,-143.20.0000,0.0512,-2.5923,0,0,0,1,1
1028,0,46.4027,-70.0362,79513.4,-2382,-1458,-149.20.0000,0.0534,-2.5925,0,0,0,1,1
1029,0,46.3898,-70.0668,79352,-2380,-1455,-155.20.0000,0.0556,-2.5927,0,0,0,1,1
1030,0,46.3769,-70.0974,79186.1,-2378,-1453,-161.30.0000,0.0578,-2.593,0,0,0,1,1
1031,0,46.3641,-70.128,79015.6,-2375,-1451,-167.50.0000,0.0601,-2.5933,0,0,0,1,1
