Time,ID,latitude,longitude,altitude,xVelocity,yVelocity,zVelocity,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,attitude_z_up
1098,0,54.201,98.3171,67282.7,-2471,1317,3.0870.0000,-0.0011,2.6518,0,0,0,1,1
1099,0,54.2127,98.2795,67285.8,-2471,1316,3.0990.0000,-0.0011,2.6523,0,0,0,1,1
1100,0,54.2244,98.2419,67288.9,-2472,1315,3.110.0000,-0.0011,2.6529,0,0,0,1,1
1101,0,54.2361,98.2043,67292,-2473,1313,3.1220.0000,-0.0011,2.6534,0,0,0,1,1
1102,0,54.2477,98.1667,67295.1,-2474,1312,3.1330.0000,-0.0011,2.6539,0,0,0,1,1
1103,0,54.2594,98.1291,67298.3,-2474,1311,3.1430.0000,-0.0011,2.6545,0,0,0,1,1
1104,0,54.271,98.0914,67301.4,-2475,1309,3.1510.0000,-0.0011,2.655,0,0,0,1,1
1105,0,54.2827,98.0537,67304.5,-2476,1308,3.1560.0000,-0.0011,2.6555,0,0,0,1,1
1106,0,54.2943,98.016,67307.7,-2476,1307,3.160.0000,-0.0011,2.6561,0,0,0,1,1
1107,0,54.3059,97.9783,67310.8,-2477,1305,3.1620.0000,-0.0011,2.6566,0,0,0,1,1
1108,0,54.3175,97.9405,67314,-2478,1304,3.1620.0000,-0.0011,2.6571,0,0,0,1,1
1109,0,54.3291,97.9028,67317.1,-2479,1303,3.1610.0000,-0.0011,2.6577,0,0,0,1,1
1110,0,54.3406,97.865,67320.2,-2479,1301,3.1580.0000,-0.0011,2.6582,0,0,0,1,1
1111,0,54.3522,97.8271,67323.4,-2480,1300,3.1530.0000,-0.0011,2.6587,0,0,0,1,1
1112,0,54.3638,97.7893,67326.5,-2481,1299,3.1470.0000,-0.0011,2.6593,0,0,0,1,1
1113,0,54.3753,97.7515,67329.6,-2481,1297,3.140.0000,-0.0011,2.6598,0,0,0,1,1
1114,0,54.3868,97.7136,67332.8,-2482,1296,3.1310.0000,-0.0011,2.6604,0,0,0,1,1
1115,0,54.3983,97.6757,67335.9,-2483,1295,3.1210.0000,-0.0011,2.6609,0,0,0,1,1
1116,0,54.4098,97.6378,67339,-2483,1293,3.110.0000,-0.0011,2.6614,0,0,0,1,1
1117,0,54.4213,97.5998,67342.1,-2484,1292,3.0970.0000,-0.0011,2.662,0,0,0,1,1
1118,0,54.4328,97.5619,67345.2,-2485,1291,3.0840.0000,-0.0011,2.6625,0,0,0,1,1
1119,0,54.4443,97.5239,67348.3,-2485,1289,3.070.0000,-0.0011,2.6631,0,0,0,1,1
1120,0,54.4557,97.4859,67351.3,-2486,1288,3.0540.0000,-0.0011,2.6636,0,0,0,1,1
1121,0,54.4672,97.4478,67354.4,-2487,1287,3.0380.0000,-0.0011,2.6641,0,0,0,1,1
1122,0,54.4786,97.4098,67357.4,-2488,1285,3.0220.0000,-0.0011,2.6647,0,0,0,1,1
1123,0,54.49,97.3717,67360.4,-2488,1284,3.0040.0000,-0.0011,2.6652,0,0,0,1,1
1124,0,54.5014,97.3336,67363.5,-2489,1283,2.9860.0000,-0.0011,2.6658,0,0,0,1,1
1125,0,54.5128,97.2955,67366.4,-2490,1281,2.9670.0000,-0.0011,2.6663,0,0,0,1,1
1126,0,54.5242,97.2574,67369.4,-2490,1280,2.9480.0000,-0.0011,2.6668,0,0,0,1,1
1127,0,54.5356,97.2192,67372.4,-2491,1279,2.9290.0000,-0.001,2.6674,0,0,0,1,1
1128,0,54.547,97.1811,67375.3,-2492,1277,2.9090.0000,-0.001,2.6679,0,0,0,1,1
1129,0,54.5583,97.1429,67378.2,-2492,1276,2.8890.0000,-0.001,2.6685,0,0,0,1,1
1130,0,54.5696,97.1046,67381.1,-2493,1274,2.8690.0000,-0.001,2.669,0,0,0,1,1
1131,0,54.581,97.0664,67384,-2494,1273,2.8490.0000,-0.001,2.6696,0,0,0,1,1
1132,0,54.5923,97.0281,67386.9,-2494,1272,2.8280.0000,-0.001,2.6701,0,0,0,1,1
1133,0,54.6036,96.9899,67389.7,-2495,1270,2.8080.0000,-0.001,2.6706,0,0,0,1,1
1134,0,54.6149,96.9516,67392.5,-2496,1269,2.7880.0000,-0.001,2.6712,0,0,0,1,1
1135,0,54.6261,96.9132,67395.3,-2497,1268,2.7670.0000,-0.001,2.6717,0,0,0,1,1
1136,0,54.6374,96.8749,67398,-2497,1266,2.7450.0000,-0.001,2.6723,0,0,0,1,1
1137,0,54.6486,96.8365,67400.7,-2498,1265,2.7220.0000,-0.001,2.6728,0,0,0,1,1
1138,0,54.6599,96.7981,67403.4,-2499,1264,2.6970.0000,-0.001,2.6734,0,0,0,1,1
1139,0,54.6711,96.7597,67406.1,-2499,1262,2.670.0000,-0.001,2.6739,0,0,0,1,1
1140,0,54.6823,96.7213,67408.7,-2500,1261,2.6430.0000,-0.0009,2.6745,0,0,0,1,1
1141,0,54.6935,96.6828,67411.4,-2501,1260,2.6140.0000,-0.0009,2.675,0,0,0,1,1
1142,0,54.7047,96.6444,67413.9,-2501,1258,2.5840.0000,-0.0009,2.6756,0,0,0,1,1
1143,0,54.7159,96.6059,67416.5,-2502,1257,2.5520.0000,-0.0009,2.6761,0,0,0,1,1
1144,0,54.7271,96.5673,67419,-2503,1255,2.520.0000,-0.0009,2.6767,0,0,0,1,1
1145,0,54.7382,96.5288,67421.5,-2504,1254,2.4870.0000,-0.0009,2.6772,0,0,0,1,1
1146,0,54.7494,96.4903,67424,-2504,1253,2.4530.0000,-0.0009,2.6778,0,0,0,1,1
1147,0,54.7605,96.4517,67426.4,-2505,1251,2.4180.0000,-0.0009,2.6783,0,0,0,1,1
1148,0,54.7716,96.4131,67428.8,-2506,1250,2.3820.0000,-0.0009,2.6789,0,0,0,1,1
1149,0,54.7827,96.3744,67431.1,-2506,1248,2.3450.0000,-0.0008,2.6794,0,0,0,1,1
1150,0,54.7938,96.3358,67433.5,-2507,1247,2.3080.0000,-0.0008,2.68,0,0,0,1,1
1151,0,54.8049,96.2971,67435.7,-2508,1246,2.270.0000,-0.0008,2.6805,0,0,0,1,1
1152,0,54.8159,96.2585,67438,-2508,1244,2.2320.0000,-0.0008,2.6811,0,0,0,1,1
1153,0,54.827,96.2198,67440.2,-2509,1243,2.1930.0000,-0.0008,2.6816,0,0,0,1,1
1154,0,54.838,96.181,67442.4,-2510,1242,2.1540.0000,-0.0008,2.6822,0,0,0,1,1
1155,0,54.8491,96.1423,67444.5,-2510,1240,2.1150.0000,-0.0008,2.6828,0,0,0,1,1
1156,0,54.8601,96.1035,67446.7,-2511,1239,2.0750.0000,-0.0007,2.6833,0,0,0,1,1
1157,0,54.8711,96.0647,67448.7,-2512,1237,2.0350.0000,-0.0007,2.6839,0,0,0,1,1
1158,0,54.8821,96.0259,67450.8,-2512,1236,1.9950.0000,-0.0007,2.6844,0,0,0,1,1
1159,0,54.8931,95.9871,67452.7,-2513,1235,1.9550.0000,-0.0007,2.685,0,0,0,1,1
1160,0,54.904,95.9482,67454.7,-2514,1233,1.9150.0000,-0.0007,2.6855,0,0,0,1,1
1161,0,54.915,95.9093,67456.6,-2514,1232,1.8740.0000,-0.0007,2.6861,0,0,0,1,1
1162,0,54.9259,95.8704,67458.5,-2515,1230,1.8350.0000,-0.0007,2.6867,0,0,0,1,1
1163,0,54.9369,95.8315,67460.3,-2516,1229,1.7950.0000,-0.0006,2.6872,0,0,0,1,1
1164,0,54.9478,95.7926,67462.1,-2517,1228,1.7550.0000,-0.0006,2.6878,0,0,0,1,1
1165,0,54.9587,95.7536,67463.8,-2517,1226,1.7160.0000,-0.0006,2.6883,0,0,0,1,1
1166,0,54.9696,95.7146,67465.5,-2518,1225,1.6770.0000,-0.0006,2.6889,0,0,0,1,1
1167,0,54.9805,95.6756,67467.2,-2519,1223,1.6390.0000,-0.0006,2.6894,0,0,0,1,1
1168,0,54.9913,95.6366,67468.8,-2519,1222,1.6010.0000,-0.0006,2.69,0,0,0,1,1
1169,0,55.0022,95.5976,67470.4,-2520,1220,1.5620.0000,-0.0006,2.6906,0,0,0,1,1
1170,0,55.013,95.5585,67472,-2521,1219,1.5240.0000,-0.0005,2.6911,0,0,0,1,1
1171,0,55.0239,95.5194,67473.5,-2521,1218,1.4850.0000,-0.0005,2.6917,0,0,0,1,1
1172,0,55.0347,95.4803,67475,-2522,1216,1.4450.0000,-0.0005,2.6923,0,0,0,1,1
1173,0,55.0455,95.4412,67476.5,-2523,1215,1.4050.0000,-0.0005,2.6928,0,0,0,1,1
1174,0,55.0563,95.402,67477.9,-2523,1213,1.3640.0000,-0.0005,2.6934,0,0,0,1,1
1175,0,55.067,95.3628,67479.3,-2524,1212,1.3230.0000,-0.0005,2.6939,0,0,0,1,1
1176,0,55.0778,95.3236,67480.6,-2525,1211,1.280.0000,-0.0005,2.6945,0,0,0,1,1
1177,0,55.0886,95.2844,67481.9,-2526,1209,1.2370.0000,-0.0004,2.6951,0,0,0,1,1
1178,0,55.0993,95.2452,67483.1,-2526,1208,1.1920.0000,-0.0004,2.6956,0,0,0,1,1
1179,0,55.11,95.2059,67484.3,-2527,1206,1.1460.0000,-0.0004,2.6962,0,0,0,1,1
1180,0,55.1208,95.1667,67485.4,-2528,1205,1.0990.0000,-0.0004,2.6968,0,0,0,1,1
1181,0,55.1315,95.1274,67486.5,-2528,1203,1.050.0000,-0.0004,2.6973,0,0,0,1,1
1182,0,55.1421,95.088,67487.6,-2529,1202,10,-0.0004,2.6979,0,0,0,1,1
1183,0,55.1528,95.0487,67488.5,-2530,1201,0.94820.0000,-0.0003,2.6985,0,0,0,1,1
1184,0,55.1635,95.0093,67489.5,-2530,1199,0.89440.0000,-0.0003,2.699,0,0,0,1,1
1185,0,55.1741,94.97,67490.3,-2531,1198,0.83870.0000,-0.0003,2.6996,0,0,0,1,1
1186,0,55.1848,94.9305,67491.1,-2532,1196,0.7810.0000,-0.0003,2.7002,0,0,0,1,1
1187,0,55.1954,94.8911,67491.8,-2532,1195,0.72120.0000,-0.0003,2.7007,0,0,0,1,1
1188,0,55.206,94.8517,67492.5,-2533,1193,0.65910.0000,-0.0002,2.7013,0,0,0,1,1
1189,0,55.2166,94.8122,67493.1,-2534,1192,0.59470.0000,-0.0002,2.7019,0,0,0,1,1
1190,0,55.2272,94.7727,67493.7,-2534,1190,0.52770.0000,-0.0002,2.7024,0,0,0,1,1
1191,0,55.2378,94.7332,67494.1,-2535,1189,0.45830.0000,-0.0002,2.703,0,0,0,1,1
1192,0,55.2484,94.6937,67494.5,-2536,1188,0.38610.0000,-0.0001,2.7036,0,0,0,1,1
1193,0,55.2589,94.6541,67494.8,-2536,1186,0.31110.0000,-0.0001,2.7041,0,0,0,1,1
1194,0,55.2694,94.6145,67495.1,-2537,1185,0.23320.0000,-0.0001,2.7047,0,0,0,1,1
1195,0,55.28,94.575,67495.2,-2538,1183,0.15230.0000,-0.0001,2.7053,0,0,0,1,1
1196,0,55.2905,94.5353,67495.3,-2538,1182,0.068250.0000,0,2.7059,0,0,0,1,1
1197,0,55.301,94.4957,67495.3,-2539,1180,-0.019050.0000,0,2.7064,0,0,0,1,1
1198,0,55.3115,94.456,67495.3,-2540,1179,-0.10970.0000,0,2.707,0,0,0,1,1
1199,0,55.3219,94.4164,67495.1,-2540,1177,-0.20380.0000,0.0001,2.7076,0,0,0,1,1
1200,0,55.3324,94.3767,67494.8,-2541,1176,-0.29780.0000,0.0001,2.7081,0,0,0,1,1
1201,0,55.3428,94.3369,67494.5,-2542,1175,-0.38810.0000,0.0001,2.7087,0,0,0,1,1
1202,0,55.3533,94.2972,67494.1,-2542,1173,-0.47470.0000,0.0002,2.7093,0,0,0,1,1
1203,0,55.3637,94.2574,67493.6,-2543,1172,-0.55780.0000,0.0002,2.7099,0,0,0,1,1
1204,0,55.3741,94.2177,67493,-2544,1170,-0.63730.0000,0.0002,2.7104,0,0,0,1,1
1205,0,55.3845,94.1779,67492.4,-2544,1169,-0.71360.0000,0.0003,2.711,0,0,0,1,1
1206,0,55.3949,94.138,67491.7,-2545,1167,-0.78660.0000,0.0003,2.7116,0,0,0,1,1
1207,0,55.4053,94.0982,67490.9,-2546,1166,-0.85660.0000,0.0003,2.7122,0,0,0,1,1
1208,0,55.4156,94.0583,67490,-2546,1164,-0.92360.0000,0.0003,2.7127,0,0,0,1,1
1209,0,55.426,94.0184,67489.1,-2547,1163,-0.98780.0000,0.0004,2.7133,0,0,0,1,1
1210,0,55.4363,93.9785,67488.1,-2548,1161,-1.0490.0000,0.0004,2.7139,0,0,0,1,1
1211,0,55.4466,93.9386,67487.1,-2548,1160,-1.1080.0000,0.0004,2.7145,0,0,0,1,1
1212,0,55.4569,93.8986,67486,-2549,1158,-1.1650.0000,0.0004,2.715,0,0,0,1,1
1213,0,55.4672,93.8587,67484.8,-2550,1157,-1.2190.0000,0.0004,2.7156,0,0,0,1,1
1214,0,55.4775,93.8187,67483.5,-2550,1155,-1.270.0000,0.0005,2.7162,0,0,0,1,1
1215,0,55.4877,93.7787,67482.2,-2551,1154,-1.320.0000,0.0005,2.7168,0,0,0,1,1
1216,0,55.498,93.7386,67480.9,-2552,1153,-1.3680.0000,0.0005,2.7174,0,0,0,1,1
1217,0,55.5082,93.6986,67479.5,-2552,1151,-1.4140.0000,0.0005,2.7179,0,0,0,1,1
1218,0,55.5185,93.6585,67478.1,-2553,1150,-1.4580.0000,0.0005,2.7185,0,0,0,1,1
1219,0,55.5287,93.6184,67476.6,-2554,1148,-1.5010.0000,0.0005,2.7191,0,0,0,1,1
1220,0,55.5389,93.5783,67475,-2554,1147,-1.5420.0000,0.0006,2.7197,0,0,0,1,1
1221,0,55.5491,93.5381,67473.4,-2555,1145,-1.5810.0000,0.0006,2.7203,0,0,0,1,1
1222,0,55.5592,93.498,67471.8,-2556,1144,-1.620.0000,0.0006,2.7208,0,0,0,1,1
1223,0,55.5694,93.4578,67470.1,-2556,1142,-1.6570.0000,0.0006,2.7214,0,0,0,1,1
1224,0,55.5795,93.4176,67468.4,-2557,1141,-1.6940.0000,0.0006,2.722,0,0,0,1,1
1225,0,55.5897,93.3774,67466.7,-2558,1139,-1.7290.0000,0.0006,2.7226,0,0,0,1,1
1226,0,55.5998,93.3371,67464.9,-2558,1138,-1.7640.0000,0.0006,2.7232,0,0,0,1,1
1227,0,55.6099,93.2969,67463.1,-2559,1136,-1.7980.0000,0.0006,2.7238,0,0,0,1,1
1228,0,55.62,93.2566,67461.2,-2560,1135,-1.8320.0000,0.0007,2.7243,0,0,0,1,1
1229,0,55.6301,93.2163,67459.4,-2560,1133,-1.8650.0000,0.0007,2.7249,0,0,0,1,1
1230,0,55.6401,93.1759,67457.5,-2561,1132,-1.8980.0000,0.0007,2.7255,0,0,0,1,1
1231,0,55.6502,93.1356,67455.6,-2562,1130,-1.9310.0000,0.0007,2.7261,0,0,0,1,1
1232,0,55.6602,93.0952,67453.6,-2562,1129,-1.9620.0000,0.0007,2.7267,0,0,0,1,1
1233,0,55.6703,93.0548,67451.6,-2563,1127,-1.9860.0000,0.0007,2.7273,0,0,0,1,1
1234,0,55.6803,93.0144,67449.7,-2564,1126,-2.0020.0000,0.0007,2.7278,0,0,0,1,1
1235,0,55.6903,92.974,67447.7,-2564,1124,-2.010.0000,0.0007,2.7284,0,0,0,1,1
1236,0,55.7003,92.9335,67445.7,-2565,1123,-2.0110.0000,0.0007,2.729,0,0,0,1,1
1237,0,55.7102,92.8931,67443.7,-2566,1121,-2.0040.0000,0.0007,2.7296,0,0,0,1,1
1238,0,55.7202,92.8526,67441.8,-2566,1120,-1.9890.0000,0.0007,2.7302,0,0,0,1,1
1239,0,55.7301,92.8121,67439.8,-2567,1118,-1.9670.0000,0.0007,2.7308,0,0,0,1,1
1240,0,55.7401,92.7715,67437.9,-2568,1117,-1.9380.0000,0.0007,2.7314,0,0,0,1,1
1241,0,55.75,92.731,67436,-2568,1115,-1.9020.0000,0.0007,2.7319,0,0,0,1,1
1242,0,55.7599,92.6904,67434.2,-2569,1114,-1.8590.0000,0.0007,2.7325,0,0,0,1,1
1243,0,55.7698,92.6498,67432.4,-2570,1112,-1.810.0000,0.0006,2.7331,0,0,0,1,1
1244,0,55.7797,92.6092,67430.6,-2570,1111,-1.7530.0000,0.0006,2.7337,0,0,0,1,1
1245,0,55.7895,92.5685,67428.9,-2571,1109,-1.6910.0000,0.0006,2.7343,0,0,0,1,1
1246,0,55.7994,92.5279,67427.3,-2572,1108,-1.6220.0000,0.0006,2.7349,0,0,0,1,1
1247,0,55.8092,92.4872,67425.7,-2572,1106,-1.5460.0000,0.0006,2.7355,0,0,0,1,1
1248,0,55.819,92.4465,67424.2,-2573,1105,-1.4650.0000,0.0005,2.7361,0,0,0,1,1
1249,0,55.8289,92.4058,67422.8,-2574,1103,-1.3780.0000,0.0005,2.7367,0,0,0,1,1
1250,0,55.8387,92.3651,67421.4,-2574,1102,-1.2850.0000,0.0005,2.7372,0,0,0,1,1
1251,0,55.8484,92.3243,67420.2,-2575,1100,-1.1870.0000,0.0004,2.7378,0,0,0,1,1
1252,0,55.8582,92.2835,67419,-2575,1099,-1.0830.0000,0.0004,2.7384,0,0,0,1,1
1253,0,55.868,92.2427,67418,-2576,1097,-0.97390.0000,0.0003,2.739,0,0,0,1,1
1254,0,55.8777,92.2019,67417,-2577,1095,-0.85960.0000,0.0003,2.7396,0,0,0,1,1
1255,0,55.8874,92.161,67416.2,-2577,1094,-0.74020.0000,0.0003,2.7402,0,0,0,1,1
1256,0,55.8972,92.1202,67415.5,-2578,1092,-0.6160.0000,0.0002,2.7408,0,0,0,1,1
1257,0,55.9069,92.0793,67414.9,-2579,1091,-0.4870.0000,0.0002,2.7414,0,0,0,1,1
1258,0,55.9166,92.0384,67414.4,-2579,1089,-0.35350.0000,0.0001,2.742,0,0,0,1,1
1259,0,55.9262,91.9975,67414.1,-2580,1088,-0.21540.0000,0.0001,2.7426,0,0,0,1,1
1260,0,55.9359,91.9565,67413.9,-2581,1086,-0.073110.0000,0,2.7432,0,0,0,1,1
1261,0,55.9456,91.9156,67413.9,-2581,1085,0.073390.0000,0,2.7438,0,0,0,1,1
1262,0,55.9552,91.8746,67414,-2582,1083,0.22390.0000,-0.0001,2.7444,0,0,0,1,1
1263,0,55.9648,91.8336,67414.3,-2583,1082,0.37830.0000,-0.0001,2.745,0,0,0,1,1
1264,0,55.9744,91.7925,67414.7,-2583,1080,0.53650.0000,-0.0002,2.7455,0,0,0,1,1
1265,0,55.984,91.7515,67415.4,-2584,1079,0.69730.0000,-0.0002,2.7461,0,0,0,1,1
1266,0,55.9936,91.7104,67416.2,-2585,1077,0.860.0000,-0.0003,2.7467,0,0,0,1,1
1267,0,56.0032,91.6693,67417.1,-2585,1076,1.0240.0000,-0.0004,2.7473,0,0,0,1,1
1268,0,56.0127,91.6282,67418.3,-2586,1074,1.1910.0000,-0.0004,2.7479,0,0,0,1,1
1269,0,56.0223,91.5871,67419.6,-2587,1072,1.3580.0000,-0.0005,2.7485,0,0,0,1,1
1270,0,56.0318,91.5459,67421.1,-2587,1071,1.5270.0000,-0.0005,2.7491,0,0,0,1,1
1271,0,56.0413,91.5048,67422.7,-2588,1069,1.6970.0000,-0.0006,2.7497,0,0,0,1,1
1272,0,56.0508,91.4636,67424.5,-2588,1068,1.8680.0000,-0.0007,2.7503,0,0,0,1,1
1273,0,56.0603,91.4224,67426.5,-2589,1066,2.040.0000,-0.0007,2.7509,0,0,0,1,1
1274,0,56.0698,91.3811,67428.7,-2590,1065,2.2130.0000,-0.0008,2.7515,0,0,0,1,1
1275,0,56.0792,91.3399,67431,-2590,1063,2.3860.0000,-0.0009,2.7521,0,0,0,1,1
1276,0,56.0887,91.2986,67433.5,-2591,1062,2.560.0000,-0.0009,2.7527,0,0,0,1,1
1277,0,56.0981,91.2573,67436.2,-2592,1060,2.7340.0000,-0.001,2.7533,0,0,0,1,1
1278,0,56.1075,91.216,67439,-2592,1059,2.9080.0000,-0.001,2.7539,0,0,0,1,1
1279,0,56.1169,91.1747,67442,-2593,1057,3.0820.0000,-0.0011,2.7545,0,0,0,1,1
1280,0,56.1263,91.1333,67445.2,-2593,1055,3.2560.0000,-0.0012,2.7551,0,0,0,1,1
1281,0,56.1357,91.092,67448.6,-2594,1054,3.430.0000,-0.0012,2.7557,0,0,0,1,1
1282,0,56.145,91.0506,67452.1,-2595,1052,3.6030.0000,-0.0013,2.7563,0,0,0,1,1
1283,0,56.1544,91.0092,67455.7,-2595,1051,3.7760.0000,-0.0013,2.7569,0,0,0,1,1
1284,0,56.1637,90.9677,67459.6,-2596,1049,3.9480.0000,-0.0014,2.7575,0,0,0,1,1
1285,0,56.173,90.9263,67463.6,-2597,1048,4.1180.0000,-0.0015,2.7581,0,0,0,1,1
1286,0,56.1823,90.8848,67467.8,-2597,1046,4.2880.0000,-0.0015,2.7587,0,0,0,1,1
1287,0,56.1916,90.8433,67472.1,-2598,1045,4.4570.0000,-0.0016,2.7593,0,0,0,1,1
1288,0,56.2009,90.8018,67476.6,-2598,1043,4.6240.0000,-0.0017,2.7599,0,0,0,1,1
1289,0,56.2102,90.7603,67481.3,-2599,1041,4.790.0000,-0.0017,2.7605,0,0,0,1,1
1290,0,56.2194,90.7187,67486.1,-2600,1040,4.9540.0000,-0.0018,2.7611,0,0,0,1,1
1291,0,56.2287,90.6771,67491.1,-2600,1038,5.1160.0000,-0.0018,2.7617,0,0,0,1,1
1292,0,56.2379,90.6355,67496.2,-2601,1037,5.2760.0000,-0.0019,2.7623,0,0,0,1,1
1293,0,56.2471,90.5939,67501.6,-2602,1035,5.4340.0000,-0.0019,2.7629,0,0,0,1,1
1294,0,56.2563,90.5523,67507.1,-2602,1034,5.590.0000,-0.002,2.7635,0,0,0,1,1
1295,0,56.2655,90.5106,67512.7,-2603,1032,5.7440.0000,-0.0021,2.7641,0,0,0,1,1
1296,0,56.2746,90.469,67518.5,-2603,1031,5.8950.0000,-0.0021,2.7647,0,0,0,1,1
1297,0,56.2838,90.4273,67524.5,-2604,1029,6.0420.0000,-0.0022,2.7653,0,0,0,1,1
1298,0,56.2929,90.3856,67530.6,-2605,1027,6.1850.0000,-0.0022,2.7659,0,0,0,1,1
1299,0,56.3021,90.3438,67536.9,-2605,1026,6.3240.0000,-0.0023,2.7665,0,0,0,1,1
1300,0,56.3112,90.3021,67543.2,-2606,1024,6.4570.0000,-0.0023,2.7671,0,0,0,1,1
1301,0,56.3203,90.2603,67549.8,-2607,1023,6.5860.0000,-0.0024,2.7677,0,0,0,1,1
1302,0,56.3293,90.2185,67556.4,-2607,1021,6.7110.0000,-0.0024,2.7683,0,0,0,1,1
1303,0,56.3384,90.1767,67563.2,-2608,1020,6.830.0000,-0.0024,2.7689,0,0,0,1,1
1304,0,56.3475,90.1349,67570.1,-2608,1018,6.9450.0000,-0.0025,2.7695,0,0,0,1,1
1305,0,56.3565,90.093,67577.1,-2609,1016,7.0560.0000,-0.0025,2.7701,0,0,0,1,1
1306,0,56.3655,90.0512,67584.2,-2610,1015,7.1610.0000,-0.0026,2.7707,0,0,0,1,1
1307,0,56.3746,90.0093,67591.4,-2610,1013,7.2620.0000,-0.0026,2.7713,0,0,0,1,1
1308,0,56.3836,89.9674,67598.7,-2611,1012,7.3580.0000,-0.0026,2.7719,0,0,0,1,1
1309,0,56.3925,89.9254,67606.1,-2611,1010,7.450.0000,-0.0027,2.7725,0,0,0,1,1
1310,0,56.4015,89.8835,67613.6,-2612,1009,7.5370.0000,-0.0027,2.7731,0,0,0,1,1
1311,0,56.4105,89.8415,67621.2,-2613,1007,7.6190.0000,-0.0027,2.7737,0,0,0,1,1
1312,0,56.4194,89.7995,67628.8,-2613,1005,7.6960.0000,-0.0027,2.7743,0,0,0,1,1
1313,0,56.4283,89.7575,67636.6,-2614,1004,7.7690.0000,-0.0028,2.7749,0,0,0,1,1
1314,0,56.4373,89.7155,67644.4,-2614,1002,7.8370.0000,-0.0028,2.7755,0,0,0,1,1
1315,0,56.4462,89.6735,67652.3,-2615,1001,7.90.0000,-0.0028,2.7761,0,0,0,1,1
1316,0,56.455,89.6314,67660.2,-2616,999,7.9590.0000,-0.0028,2.7767,0,0,0,1,1
1317,0,56.4639,89.5893,67668.2,-2616,997.5,8.0130.0000,-0.0029,2.7774,0,0,0,1,1
1318,0,56.4728,89.5472,67676.2,-2617,995.9,8.0620.0000,-0.0029,2.778,0,0,0,1,1
1319,0,56.4816,89.5051,67684.3,-2617,994.3,8.1060.0000,-0.0029,2.7786,0,0,0,1,1
1320,0,56.4905,89.4629,67692.4,-2618,992.7,8.1460.0000,-0.0029,2.7792,0,0,0,1,1
1321,0,56.4993,89.4208,67700.6,-2619,991.1,8.1810.0000,-0.0029,2.7798,0,0,0,1,1
1322,0,56.5081,89.3786,67708.8,-2619,989.5,8.2110.0000,-0.0029,2.7804,0,0,0,1,1
1323,0,56.5169,89.3364,67717,-2620,987.9,8.2370.0000,-0.0029,2.781,0,0,0,1,1
1324,0,56.5256,89.2942,67725.2,-2620,986.4,8.2570.0000,-0.0029,2.7816,0,0,0,1,1
1325,0,56.5344,89.2519,67733.5,-2621,984.8,8.2730.0000,-0.003,2.7822,0,0,0,1,1
1326,0,56.5431,89.2097,67741.8,-2622,983.2,8.2840.0000,-0.003,2.7828,0,0,0,1,1
1327,0,56.5519,89.1674,67750.1,-2622,981.6,8.2910.0000,-0.003,2.7834,0,0,0,1,1
1328,0,56.5606,89.1251,67758.4,-2623,980,8.2930.0000,-0.003,2.784,0,0,0,1,1
1329,0,56.5693,89.0828,67766.7,-2623,978.4,8.290.0000,-0.003,2.7846,0,0,0,1,1
1330,0,56.578,89.0404,67774.9,-2624,976.8,8.280.0000,-0.003,2.7852,0,0,0,1,1
1331,0,56.5867,88.9981,67783.2,-2625,975.2,8.2640.0000,-0.003,2.7858,0,0,0,1,1
1332,0,56.5953,88.9557,67791.4,-2625,973.6,8.2410.0000,-0.0029,2.7864,0,0,0,1,1
1333,0,56.604,88.9133,67799.6,-2626,972.1,8.2120.0000,-0.0029,2.7871,0,0,0,1,1
1334,0,56.6126,88.8709,67807.8,-2626,970.5,8.1770.0000,-0.0029,2.7877,0,0,0,1,1
1335,0,56.6212,88.8285,67815.9,-2627,968.9,8.1350.0000,-0.0029,2.7883,0,0,0,1,1
1336,0,56.6298,88.786,67824,-2628,967.3,8.0880.0000,-0.0029,2.7889,0,0,0,1,1
1337,0,56.6384,88.7435,67832,-2628,965.7,8.0340.0000,-0.0029,2.7895,0,0,0,1,1
1338,0,56.647,88.701,67840,-2629,964.1,7.9750.0000,-0.0028,2.7901,0,0,0,1,1
1339,0,56.6556,88.6585,67847.9,-2629,962.5,7.9110.0000,-0.0028,2.7907,0,0,0,1,1
1340,0,56.6641,88.616,67855.7,-2630,960.8,7.840.0000,-0.0028,2.7913,0,0,0,1,1
1341,0,56.6726,88.5735,67863.5,-2631,959.2,7.7650.0000,-0.0028,2.7919,0,0,0,1,1
1342,0,56.6812,88.5309,67871.2,-2631,957.6,7.6850.0000,-0.0027,2.7925,0,0,0,1,1
1343,0,56.6897,88.4883,67878.8,-2632,956,7.5990.0000,-0.0027,2.7931,0,0,0,1,1
1344,0,56.6982,88.4457,67886.4,-2632,954.4,7.5090.0000,-0.0027,2.7938,0,0,0,1,1
1345,0,56.7066,88.4031,67893.8,-2633,952.8,7.4130.0000,-0.0026,2.7944,0,0,0,1,1
1346,0,56.7151,88.3604,67901.2,-2633,951.2,7.3140.0000,-0.0026,2.795,0,0,0,1,1
1347,0,56.7235,88.3178,67908.5,-2634,949.6,7.2090.0000,-0.0026,2.7956,0,0,0,1,1
1348,0,56.732,88.2751,67915.6,-2635,948,7.1010.0000,-0.0025,2.7962,0,0,0,1,1
