Time,F_1_Latitude,F_1_Longitude,F_2_Latitude,F_2_Longitude
852,48.7154,-62.433,48.7151,-62.4326,48.7154,-62.4331,48.7151,-62.4326
853,48.7523,-62.4546,48.752,-62.4541,48.7523,-62.4546,48.752,-62.4541
854,48.7891,-62.4765,48.7888,-62.476,48.7891,-62.4765,48.7888,-62.4761
855,48.8258,-62.4988,48.8255,-62.4983,48.8258,-62.4988,48.8255,-62.4983
856,48.8624,-62.5214,48.8621,-62.5209,48.8624,-62.5214,48.8621,-62.5209
857,48.899,-62.5442,48.8987,-62.5437,48.899,-62.5442,48.8987,-62.5438
858,48.9355,-62.5673,48.9352,-62.5668,48.9355,-62.5673,48.9352,-62.5668
859,48.9719,-62.5905,48.9716,-62.59,48.9719,-62.5905,48.9716,-62.5901
860,49.0084,-62.6139,49.0081,-62.6134,49.0084,-62.6139,49.0081,-62.6134
861,49.0448,-62.6372,49.0445,-62.6368,49.0448,-62.6373,49.0445,-62.6368
862,49.0813,-62.6605,49.081,-62.6601,49.0813,-62.6606,49.081,-62.6601
863,49.1178,-62.6836,49.1175,-62.6831,49.1178,-62.6836,49.1175,-62.6832
864,49.1544,-62.7063,49.1541,-62.7058,49.1544,-62.7063,49.1541,-62.7059
865,49.1909,-62.7297,49.1906,-62.7292,49.1909,-62.7297,49.1906,-62.7293
866,49.2273,-62.7533,49.227,-62.7528,49.2273,-62.7533,49.227,-62.7528
867,49.2638,-62.7765,49.2635,-62.776,49.2638,-62.7765,49.2635,-62.776
868,49.3003,-62.7995,49.3,-62.799,49.3003,-62.7995,49.3,-62.7991
869,49.3369,-62.8225,49.3366,-62.822,49.3369,-62.8225,49.3366,-62.8221
870,49.3735,-62.8455,49.3732,-62.845,49.3735,-62.8455,49.3732,-62.8451
871,49.4101,-62.8685,49.4098,-62.868,49.4101,-62.8685,49.4098,-62.868
872,49.4467,-62.8914,49.4464,-62.8909,49.4467,-62.8914,49.4464,-62.8909
873,49.4833,-62.9142,49.483,-62.9137,49.4833,-62.9142,49.483,-62.9138
874,49.52,-62.937,49.5197,-62.9365,49.52,-62.937,49.5197,-62.9365
875,49.5567,-62.9596,49.5564,-62.9592,49.5567,-62.9597,49.5564,-62.9592
876,49.5934,-62.9823,49.5931,-62.9818,49.5934,-62.9823,49.5931,-62.9818
877,49.6301,-63.0048,49.6298,-63.0043,49.6301,-63.0048,49.6298,-63.0044
878,49.6668,-63.0273,49.6665,-63.0268,49.6668,-63.0273,49.6665,-63.0268
879,49.7036,-63.0497,49.7033,-63.0492,49.7036,-63.0497,49.7033,-63.0492
880,49.7404,-63.072,49.7401,-63.0716,49.7404,-63.0721,49.7401,-63.0716
881,49.7772,-63.0943,49.7769,-63.0938,49.7772,-63.0943,49.7769,-63.0939
882,49.8141,-63.1165,49.8137,-63.116,49.8141,-63.1165,49.8137,-63.1161
883,49.8509,-63.1386,49.8506,-63.1382,49.8509,-63.1387,49.8506,-63.1382
884,49.8878,-63.1607,49.8875,-63.1602,49.8878,-63.1607,49.8875,-63.1603
885,49.9247,-63.1827,49.9244,-63.1822,49.9247,-63.1827,49.9244,-63.1823
886,49.9616,-63.2046,49.9613,-63.2042,49.9616,-63.2047,49.9613,-63.2042
887,49.9986,-63.2265,49.9982,-63.226,49.9986,-63.2265,49.9982,-63.2261
888,50.0355,-63.2483,50.0352,-63.2478,50.0355,-63.2483,50.0352,-63.2478
889,50.0725,-63.27,50.0722,-63.2695,50.0725,-63.27,50.0722,-63.2696
890,50.1095,-63.2917,50.1092,-63.2912,50.1095,-63.2917,50.1092,-63.2912
891,50.1465,-63.3132,50.1462,-63.3128,50.1465,-63.3133,50.1462,-63.3128
892,50.1836,-63.3347,50.1833,-63.3343,50.1836,-63.3348,50.1833,-63.3343
893,50.2207,-63.3562,50.2203,-63.3557,50.2207,-63.3562,50.2203,-63.3557
894,50.2577,-63.3776,50.2574,-63.3771,50.2577,-63.3776,50.2574,-63.3771
895,50.2948,-63.3989,50.2945,-63.3984,50.2948,-63.3989,50.2945,-63.3984
896,50.332,-63.4201,50.3317,-63.4197,50.332,-63.4202,50.3317,-63.4197
